payment_id,customer_id,amount,method,failed_at,error_reason,failure_class,has_active_mandate,attempt_number,invoice_due_date,arm
PAY_00437,CUST_00025,664,card,2026-08-05T00:55:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-06,control
PAY_00438,CUST_00212,1817,card,2026-08-07T01:39:00,incorrect_card_expiry_date,customer_input_error,True,1,2026-08-07,treatment
PAY_00439,CUST_00365,1039,netbanking,2026-08-05T07:47:00,mandate_creation_expired,mandate_failure,False,1,2026-08-10,treatment
PAY_00440,CUST_00251,7671,upi,2026-08-06T06:55:00,insufficient_funds,insufficient_funds,False,1,2026-08-06,treatment
PAY_00441,CUST_00477,48332,upi,2026-08-19T23:05:00,bank_not_available,technical_downtime,True,1,2026-08-20,control
PAY_00442,CUST_00612,3333,upi,2026-08-19T23:25:00,payment_collect_request_expired,session_expiry,False,1,2026-08-26,treatment
PAY_00443,CUST_00436,1545,card,2026-08-24T09:30:00,vpa_resolution_failed,technical_downtime,True,1,2026-08-31,treatment
PAY_00444,CUST_00392,772,upi,2026-08-05T22:39:00,payment_timed_out,session_expiry,False,1,2026-08-10,control
PAY_00445,CUST_00069,1676,netbanking,2026-08-06T22:14:00,insufficient_funds,insufficient_funds,True,1,2026-08-06,treatment
PAY_00446,CUST_00696,3050,upi,2026-08-18T13:11:00,insufficient_funds,insufficient_funds,True,1,2026-08-24,control
PAY_00447,CUST_00461,474,upi,2026-08-07T17:37:00,payment_failed,issuer_decline,True,1,2026-08-11,treatment
PAY_00448,CUST_00268,2103,upi,2026-08-01T23:55:00,insufficient_funds,insufficient_funds,False,1,2026-08-02,treatment
PAY_00449,CUST_00716,3238,card,2026-08-14T13:19:00,payment_risk_check_failed,issuer_decline,True,1,2026-08-17,control
PAY_00450,CUST_00382,2416,card,2026-08-14T10:34:00,transaction_daily_limit_exceeded,limit_exceeded,True,1,2026-08-15,treatment
PAY_00451,CUST_00351,8049,netbanking,2026-08-26T19:03:00,debit_declined,issuer_decline,True,1,2026-09-01,treatment
PAY_00452,CUST_00113,1703,netbanking,2026-08-12T19:11:00,insufficient_funds,insufficient_funds,True,1,2026-08-13,treatment
PAY_00453,CUST_00042,1030,upi,2026-08-07T17:04:00,debit_instrument_blocked,issuer_decline,False,1,2026-08-11,treatment
PAY_00454,CUST_00622,58202,card,2026-08-19T14:47:00,card_declined,issuer_decline,False,1,2026-08-24,control
PAY_00455,CUST_00302,671,card,2026-08-03T09:46:00,issuer_technical_error,technical_downtime,True,1,2026-08-04,treatment
PAY_00456,CUST_00314,50412,upi,2026-08-15T14:34:00,insufficient_funds,insufficient_funds,True,1,2026-08-20,treatment
PAY_00457,CUST_00320,255,upi,2026-08-14T23:53:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-16,treatment
PAY_00458,CUST_00416,15376,netbanking,2026-08-28T19:17:00,debit_instrument_inactive,instrument_invalid,True,1,2026-08-29,control
PAY_00459,CUST_00711,8674,upi,2026-08-21T12:44:00,debit_declined,issuer_decline,True,1,2026-08-23,treatment
PAY_00460,CUST_00126,1796,upi,2026-08-05T13:52:00,insufficient_funds,insufficient_funds,True,1,2026-08-07,treatment
PAY_00461,CUST_00390,461,upi,2026-08-01T16:12:00,debit_instrument_inactive,instrument_invalid,True,1,2026-08-03,treatment
PAY_00462,CUST_00648,202,upi,2026-08-05T04:35:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-12,treatment
PAY_00463,CUST_00347,161,card,2026-08-24T04:16:00,incorrect_cvv,customer_input_error,True,1,2026-08-24,treatment
PAY_00464,CUST_00657,293,upi,2026-08-05T20:33:00,issuer_technical_error,technical_downtime,True,1,2026-08-09,control
PAY_00465,CUST_00307,5294,card,2026-08-09T14:51:00,user_not_registered_for_netbanking,instrument_invalid,True,1,2026-08-10,treatment
PAY_00466,CUST_00598,2344,card,2026-08-14T12:44:00,payment_collect_request_expired,session_expiry,True,1,2026-08-16,treatment
PAY_00467,CUST_00543,7524,card,2026-08-17T14:46:00,payment_cancelled,session_expiry,True,1,2026-08-23,treatment
PAY_00468,CUST_00141,1282,upi,2026-08-01T02:06:00,user_not_eligible,issuer_decline,False,1,2026-08-08,treatment
PAY_00469,CUST_00015,1025,netbanking,2026-08-01T06:21:00,transaction_daily_limit_exceeded,limit_exceeded,False,1,2026-08-06,treatment
PAY_00470,CUST_00735,9126,netbanking,2026-08-10T02:37:00,incorrect_pin,customer_input_error,False,1,2026-08-13,treatment
PAY_00471,CUST_00367,387,upi,2026-08-24T13:30:00,bank_account_invalid,instrument_invalid,True,1,2026-08-31,control
PAY_00472,CUST_00522,268,netbanking,2026-08-13T20:33:00,user_not_eligible,issuer_decline,False,1,2026-08-18,treatment
PAY_00473,CUST_00547,2056,card,2026-08-28T05:33:00,incorrect_cvv,customer_input_error,False,1,2026-09-02,treatment
PAY_00474,CUST_00522,1493,upi,2026-08-14T17:46:00,payment_collect_request_expired,session_expiry,True,1,2026-08-20,treatment
PAY_00475,CUST_00224,342,upi,2026-08-09T23:17:00,funds_blocked_by_mandate,insufficient_funds,False,1,2026-08-10,treatment
PAY_00476,CUST_00352,356,upi,2026-08-23T10:38:00,incorrect_pin,customer_input_error,True,1,2026-08-27,control
PAY_00477,CUST_00722,2057,upi,2026-08-17T12:43:00,incorrect_cvv,customer_input_error,True,1,2026-08-24,treatment
PAY_00478,CUST_00274,1136,card,2026-08-12T10:04:00,card_number_invalid,customer_input_error,False,1,2026-08-18,treatment
PAY_00479,CUST_00051,3403,upi,2026-08-07T11:47:00,incorrect_card_expiry_date,customer_input_error,False,1,2026-08-08,treatment
PAY_00480,CUST_00486,8720,card,2026-08-05T05:59:00,card_number_invalid,customer_input_error,True,1,2026-08-07,treatment
PAY_00481,CUST_00049,43171,card,2026-08-17T08:27:00,incorrect_pin,customer_input_error,True,1,2026-08-20,control
PAY_00482,CUST_00005,1267,upi,2026-08-28T10:55:00,psp_app_not_available,technical_downtime,True,1,2026-09-02,treatment
PAY_00483,CUST_00016,27519,upi,2026-08-19T04:57:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-25,treatment
PAY_00484,CUST_00139,252,upi,2026-08-11T23:13:00,issuer_technical_error,technical_downtime,False,1,2026-08-16,treatment
PAY_00485,CUST_00699,33423,upi,2026-08-17T11:47:00,otp_attempts_exceeded,temporary_lockout,True,1,2026-08-20,treatment
PAY_00486,CUST_00689,180,netbanking,2026-08-11T10:35:00,payment_session_expired,session_expiry,True,1,2026-08-16,treatment
PAY_00487,CUST_00273,668,netbanking,2026-08-13T00:28:00,insufficient_funds,insufficient_funds,False,1,2026-08-14,treatment
PAY_00488,CUST_00070,1737,card,2026-08-22T22:17:00,pin_attempts_exceeded,temporary_lockout,True,1,2026-08-26,treatment
PAY_00489,CUST_00250,1411,card,2026-08-21T10:42:00,otp_expired,session_expiry,True,1,2026-08-21,treatment
PAY_00490,CUST_00310,24591,card,2026-08-09T20:50:00,mandate_creation_declined,mandate_failure,False,1,2026-08-16,treatment
PAY_00491,CUST_00420,2072,netbanking,2026-08-06T04:46:00,payment_failed,issuer_decline,False,1,2026-08-09,treatment
PAY_00492,CUST_00215,155,upi,2026-08-15T14:07:00,insufficient_funds,insufficient_funds,True,1,2026-08-18,treatment
PAY_00493,CUST_00269,40690,card,2026-08-03T21:16:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-07,control
PAY_00494,CUST_00748,1266,card,2026-08-10T03:25:00,incorrect_card_expiry_date,customer_input_error,True,1,2026-08-13,treatment
PAY_00495,CUST_00381,1117,upi,2026-08-01T21:47:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-07,treatment
PAY_00496,CUST_00543,4452,upi,2026-08-09T20:40:00,payment_failed,issuer_decline,False,1,2026-08-13,treatment
PAY_00497,CUST_00476,7332,upi,2026-08-13T18:28:00,bank_not_available,technical_downtime,True,1,2026-08-17,control
PAY_00498,CUST_00348,289,upi,2026-08-17T22:13:00,user_not_registered_for_netbanking,instrument_invalid,False,1,2026-08-20,treatment
PAY_00499,CUST_00019,3359,upi,2026-08-12T19:43:00,bank_technical_error,technical_downtime,True,1,2026-08-16,treatment
PAY_00500,CUST_00611,3399,upi,2026-08-17T10:20:00,otp_attempts_exceeded,temporary_lockout,True,1,2026-08-23,treatment
PAY_00501,CUST_00361,2129,card,2026-08-26T13:31:00,bank_account_invalid,instrument_invalid,True,1,2026-09-02,control
PAY_00502,CUST_00546,153,card,2026-08-09T02:13:00,payment_session_expired,session_expiry,False,1,2026-08-09,treatment
PAY_00503,CUST_00317,2390,upi,2026-08-21T09:39:00,otp_attempts_exceeded,temporary_lockout,True,1,2026-08-28,treatment
PAY_00504,CUST_00711,8405,upi,2026-08-01T06:45:00,insufficient_funds,insufficient_funds,True,1,2026-08-07,treatment
PAY_00505,CUST_00157,1350,upi,2026-08-01T16:11:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-05,treatment
PAY_00506,CUST_00144,681,netbanking,2026-08-28T16:24:00,user_not_registered_for_netbanking,instrument_invalid,False,1,2026-08-30,control
PAY_00507,CUST_00170,7149,upi,2026-08-06T12:05:00,insufficient_funds,insufficient_funds,True,1,2026-08-10,treatment
PAY_00508,CUST_00326,1933,upi,2026-08-09T20:40:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-13,treatment
PAY_00509,CUST_00533,2386,card,2026-08-25T22:34:00,bank_cutoff_in_progress,technical_downtime,True,1,2026-08-25,treatment
PAY_00510,CUST_00658,6702,upi,2026-08-23T18:13:00,payment_cancelled,session_expiry,False,1,2026-08-27,treatment
PAY_00511,CUST_00266,999,netbanking,2026-08-05T05:01:00,insufficient_funds,insufficient_funds,True,1,2026-08-06,control
PAY_00512,CUST_00554,4884,card,2026-08-13T00:12:00,transaction_daily_limit_exceeded,limit_exceeded,True,1,2026-08-13,treatment
PAY_00513,CUST_00494,1736,upi,2026-08-18T07:49:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-19,treatment
PAY_00514,CUST_00096,301,upi,2026-08-02T09:34:00,otp_expired,session_expiry,False,1,2026-08-05,control
PAY_00515,CUST_00687,230,card,2026-08-28T09:41:00,pin_attempts_exceeded,temporary_lockout,False,1,2026-08-28,treatment
PAY_00516,CUST_00236,7124,upi,2026-08-01T12:50:00,card_number_invalid,customer_input_error,False,1,2026-08-01,treatment
PAY_00517,CUST_00117,2010,card,2026-08-20T14:43:00,incorrect_otp,customer_input_error,True,1,2026-08-26,treatment
PAY_00518,CUST_00011,9883,upi,2026-08-06T03:21:00,insufficient_funds,insufficient_funds,True,1,2026-08-11,treatment
PAY_00519,CUST_00003,1432,upi,2026-08-04T13:36:00,bank_technical_error,technical_downtime,True,1,2026-08-07,control
PAY_00520,CUST_00558,4460,upi,2026-08-17T09:12:00,insufficient_funds,insufficient_funds,True,1,2026-08-22,treatment
PAY_00521,CUST_00222,4992,upi,2026-08-23T11:07:00,payment_failed,issuer_decline,False,1,2026-08-25,treatment
PAY_00522,CUST_00088,1684,upi,2026-08-12T16:40:00,incorrect_card_expiry_date,customer_input_error,False,1,2026-08-19,control
PAY_00523,CUST_00083,9934,card,2026-08-23T00:12:00,payment_failed,issuer_decline,True,1,2026-08-25,treatment
PAY_00524,CUST_00391,422,upi,2026-08-03T12:16:00,psp_app_not_available,technical_downtime,False,1,2026-08-04,treatment
PAY_00525,CUST_00468,31272,upi,2026-08-22T13:54:00,insufficient_funds,insufficient_funds,True,1,2026-08-29,treatment
PAY_00526,CUST_00238,4664,upi,2026-08-21T15:48:00,card_declined,issuer_decline,True,1,2026-08-28,treatment
PAY_00527,CUST_00511,2336,upi,2026-08-09T10:07:00,card_expired,instrument_invalid,True,1,2026-08-16,treatment
PAY_00528,CUST_00119,1490,upi,2026-08-12T12:01:00,payment_collect_request_expired,session_expiry,False,1,2026-08-17,treatment
PAY_00529,CUST_00306,5712,card,2026-08-14T03:06:00,payment_failed,issuer_decline,True,1,2026-08-19,treatment
PAY_00530,CUST_00524,206,netbanking,2026-08-15T04:10:00,invalid_vpa,customer_input_error,True,1,2026-08-15,treatment
PAY_00531,CUST_00623,6054,upi,2026-08-22T12:33:00,payment_collect_request_expired,session_expiry,False,1,2026-08-24,treatment
PAY_00532,CUST_00735,1622,netbanking,2026-08-03T06:33:00,card_declined,issuer_decline,False,1,2026-08-10,treatment
PAY_00533,CUST_00383,213,upi,2026-08-25T20:13:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-09-01,control
PAY_00534,CUST_00056,1359,card,2026-08-25T07:22:00,card_expired,instrument_invalid,True,1,2026-08-27,treatment
PAY_00535,CUST_00197,400,card,2026-08-25T07:03:00,incorrect_cvv,customer_input_error,True,1,2026-08-31,treatment
PAY_00536,CUST_00386,303,card,2026-08-09T22:14:00,incorrect_pin,customer_input_error,False,1,2026-08-15,treatment
PAY_00537,CUST_00139,2264,upi,2026-08-08T15:45:00,payment_timed_out,session_expiry,True,1,2026-08-13,treatment
PAY_00538,CUST_00348,1216,card,2026-08-04T18:40:00,insufficient_funds,insufficient_funds,True,1,2026-08-07,treatment
PAY_00539,CUST_00309,51781,upi,2026-08-12T10:51:00,card_expired,instrument_invalid,True,1,2026-08-12,treatment
PAY_00540,CUST_00739,570,upi,2026-08-05T05:07:00,incorrect_cvv,customer_input_error,False,1,2026-08-10,treatment
PAY_00541,CUST_00213,340,netbanking,2026-08-25T18:42:00,bank_account_invalid,instrument_invalid,True,1,2026-09-01,treatment
PAY_00542,CUST_00078,1680,upi,2026-08-06T09:36:00,funds_blocked_by_mandate,insufficient_funds,False,1,2026-08-12,treatment
PAY_00543,CUST_00008,108,upi,2026-08-25T05:34:00,insufficient_funds,insufficient_funds,True,1,2026-08-29,treatment
PAY_00544,CUST_00150,34023,card,2026-08-24T22:41:00,incorrect_otp,customer_input_error,True,1,2026-08-28,treatment
PAY_00545,CUST_00674,2290,card,2026-08-03T01:55:00,debit_instrument_blocked,issuer_decline,True,1,2026-08-04,treatment
PAY_00546,CUST_00696,1315,upi,2026-08-09T08:10:00,incorrect_otp,customer_input_error,True,1,2026-08-13,treatment
PAY_00547,CUST_00193,1910,upi,2026-08-19T11:32:00,credit_limit_exceeded,limit_exceeded,True,1,2026-08-19,treatment
PAY_00548,CUST_00265,1048,upi,2026-08-20T04:14:00,insufficient_funds,insufficient_funds,True,1,2026-08-21,treatment
PAY_00549,CUST_00097,1870,card,2026-08-24T03:36:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-26,control
PAY_00550,CUST_00158,7129,upi,2026-08-24T11:08:00,payment_session_expired,session_expiry,True,1,2026-08-27,treatment
PAY_00551,CUST_00517,6017,card,2026-08-04T10:34:00,pin_attempts_exceeded,temporary_lockout,False,1,2026-08-06,treatment
PAY_00552,CUST_00477,2373,upi,2026-08-15T09:44:00,insufficient_funds,insufficient_funds,False,1,2026-08-18,treatment
PAY_00553,CUST_00133,47690,netbanking,2026-08-03T16:59:00,insufficient_funds,insufficient_funds,True,1,2026-08-10,treatment
PAY_00554,CUST_00661,1108,upi,2026-08-26T14:30:00,insufficient_funds,insufficient_funds,False,1,2026-08-31,treatment
PAY_00555,CUST_00473,9905,netbanking,2026-08-06T19:55:00,payment_cancelled,session_expiry,True,1,2026-08-09,treatment
PAY_00556,CUST_00663,214,card,2026-08-06T19:58:00,bank_technical_error,technical_downtime,False,1,2026-08-12,treatment
PAY_00557,CUST_00738,1489,card,2026-08-10T00:38:00,bank_not_available,technical_downtime,True,1,2026-08-16,treatment
PAY_00558,CUST_00141,1727,netbanking,2026-08-09T19:09:00,bank_technical_error,technical_downtime,True,1,2026-08-09,treatment
PAY_00559,CUST_00151,192,netbanking,2026-08-04T22:07:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-09,treatment
PAY_00560,CUST_00013,24249,upi,2026-08-21T02:33:00,debit_instrument_blocked,issuer_decline,True,1,2026-08-25,treatment
PAY_00561,CUST_00161,8106,upi,2026-08-21T07:53:00,incorrect_pin,customer_input_error,False,1,2026-08-28,treatment
PAY_00562,CUST_00609,1992,upi,2026-08-06T05:27:00,gateway_technical_error,technical_downtime,False,1,2026-08-08,treatment
PAY_00563,CUST_00651,1138,upi,2026-08-10T14:26:00,bank_not_available,technical_downtime,False,1,2026-08-15,treatment
PAY_00564,CUST_00053,1320,upi,2026-08-10T05:41:00,mandate_creation_declined,mandate_failure,False,1,2026-08-10,treatment
PAY_00565,CUST_00372,1900,card,2026-08-09T18:14:00,debit_declined,issuer_decline,True,1,2026-08-12,treatment
PAY_00566,CUST_00187,454,upi,2026-08-23T11:11:00,debit_declined,issuer_decline,True,1,2026-08-24,treatment
PAY_00567,CUST_00492,5041,card,2026-08-11T07:40:00,insufficient_funds,insufficient_funds,True,1,2026-08-18,treatment
PAY_00568,CUST_00383,591,card,2026-08-27T14:10:00,transaction_daily_limit_exceeded,limit_exceeded,True,1,2026-08-29,treatment
PAY_00569,CUST_00499,2146,upi,2026-08-12T11:20:00,incorrect_card_expiry_date,customer_input_error,False,1,2026-08-16,control
PAY_00570,CUST_00703,5541,card,2026-08-11T12:19:00,incorrect_otp,customer_input_error,True,1,2026-08-14,treatment
PAY_00571,CUST_00497,9757,card,2026-08-03T18:05:00,card_declined,issuer_decline,False,1,2026-08-06,treatment
PAY_00572,CUST_00260,1518,upi,2026-08-03T19:45:00,user_not_registered_for_netbanking,instrument_invalid,True,1,2026-08-04,treatment
PAY_00573,CUST_00236,308,upi,2026-08-17T20:41:00,otp_attempts_exceeded,temporary_lockout,False,1,2026-08-18,treatment
PAY_00574,CUST_00672,38561,card,2026-08-23T13:15:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-27,control
PAY_00575,CUST_00394,334,card,2026-08-12T21:41:00,payment_cancelled,session_expiry,True,1,2026-08-18,control
PAY_00576,CUST_00043,8679,upi,2026-08-19T01:06:00,payment_failed,issuer_decline,True,1,2026-08-22,treatment
PAY_00577,CUST_00525,2136,card,2026-08-18T03:34:00,otp_expired,session_expiry,True,1,2026-08-21,treatment
PAY_00578,CUST_00484,279,card,2026-08-24T11:05:00,incorrect_card_expiry_date,customer_input_error,False,1,2026-08-24,treatment
PAY_00579,CUST_00409,6425,card,2026-08-18T05:24:00,payment_risk_check_failed,issuer_decline,True,1,2026-08-18,treatment
PAY_00580,CUST_00114,333,upi,2026-08-28T09:28:00,incorrect_cvv,customer_input_error,True,1,2026-08-31,treatment
PAY_00581,CUST_00029,2056,upi,2026-08-08T01:49:00,user_not_registered_for_netbanking,instrument_invalid,True,1,2026-08-09,treatment
PAY_00582,CUST_00290,12314,card,2026-08-07T13:29:00,incorrect_otp,customer_input_error,True,1,2026-08-13,treatment
PAY_00583,CUST_00503,7477,card,2026-08-03T13:19:00,debit_instrument_inactive,instrument_invalid,True,1,2026-08-07,treatment
PAY_00584,CUST_00515,174,netbanking,2026-08-21T20:28:00,psp_app_not_available,technical_downtime,True,1,2026-08-27,treatment
PAY_00585,CUST_00245,703,upi,2026-08-23T15:30:00,card_declined,issuer_decline,True,1,2026-08-25,treatment
PAY_00586,CUST_00289,34572,card,2026-08-22T04:00:00,payment_timed_out,session_expiry,True,1,2026-08-27,control
PAY_00587,CUST_00604,2380,upi,2026-08-17T23:46:00,card_expired,instrument_invalid,True,1,2026-08-24,treatment
PAY_00588,CUST_00138,494,upi,2026-08-04T12:13:00,insufficient_funds,insufficient_funds,True,1,2026-08-04,control
PAY_00589,CUST_00161,38683,upi,2026-08-20T07:01:00,invalid_vpa,customer_input_error,True,1,2026-08-26,treatment
PAY_00590,CUST_00396,366,upi,2026-08-20T15:44:00,otp_attempts_exceeded,temporary_lockout,True,1,2026-08-25,treatment
PAY_00591,CUST_00255,338,card,2026-08-08T09:02:00,bank_cutoff_in_progress,technical_downtime,True,1,2026-08-08,treatment
PAY_00592,CUST_00644,6033,upi,2026-08-28T16:56:00,otp_attempts_exceeded,temporary_lockout,True,1,2026-08-31,treatment
PAY_00593,CUST_00566,294,card,2026-08-09T15:40:00,insufficient_funds,insufficient_funds,True,1,2026-08-15,treatment
PAY_00594,CUST_00288,231,upi,2026-08-05T00:09:00,insufficient_funds,insufficient_funds,False,1,2026-08-11,control
PAY_00595,CUST_00472,9345,card,2026-08-03T09:23:00,insufficient_funds,insufficient_funds,True,1,2026-08-05,treatment
PAY_00596,CUST_00124,308,upi,2026-08-26T03:38:00,bank_account_invalid,instrument_invalid,True,1,2026-08-27,treatment
PAY_00597,CUST_00127,2234,card,2026-08-27T18:51:00,debit_declined,issuer_decline,True,1,2026-08-31,treatment
PAY_00598,CUST_00565,3263,upi,2026-08-07T09:04:00,incorrect_otp,customer_input_error,True,1,2026-08-08,treatment
PAY_00599,CUST_00575,217,netbanking,2026-08-10T00:21:00,incorrect_otp,customer_input_error,True,1,2026-08-10,treatment
PAY_00600,CUST_00514,1428,upi,2026-08-01T18:47:00,funds_blocked_by_mandate,insufficient_funds,False,1,2026-08-04,control
PAY_00601,CUST_00362,812,upi,2026-08-13T08:20:00,payment_risk_check_failed,issuer_decline,True,1,2026-08-17,treatment
PAY_00602,CUST_00274,396,card,2026-08-07T14:16:00,server_error,technical_downtime,True,1,2026-08-08,treatment
PAY_00603,CUST_00629,534,upi,2026-08-06T20:25:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-11,treatment
PAY_00604,CUST_00661,449,upi,2026-08-12T15:59:00,payment_cancelled,session_expiry,True,1,2026-08-18,treatment
PAY_00605,CUST_00096,109,upi,2026-08-08T12:02:00,pin_attempts_exceeded,temporary_lockout,False,1,2026-08-12,treatment
PAY_00606,CUST_00597,338,upi,2026-08-19T08:32:00,debit_instrument_blocked,issuer_decline,True,1,2026-08-19,treatment
PAY_00607,CUST_00466,2264,upi,2026-08-01T02:28:00,payment_risk_check_failed,issuer_decline,False,1,2026-08-05,treatment
PAY_00608,CUST_00037,8716,netbanking,2026-08-04T03:59:00,insufficient_funds,insufficient_funds,True,1,2026-08-08,treatment
PAY_00609,CUST_00095,402,card,2026-08-10T02:51:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-14,treatment
PAY_00610,CUST_00718,8068,upi,2026-08-12T05:14:00,psp_not_registered,instrument_invalid,False,1,2026-08-17,treatment
PAY_00611,CUST_00056,1212,card,2026-08-23T18:37:00,insufficient_funds,insufficient_funds,True,1,2026-08-30,treatment
PAY_00612,CUST_00106,2369,upi,2026-08-07T18:55:00,debit_instrument_inactive,instrument_invalid,False,1,2026-08-09,treatment
PAY_00613,CUST_00573,7593,upi,2026-08-28T16:24:00,debit_instrument_blocked,issuer_decline,False,1,2026-09-03,treatment
PAY_00614,CUST_00267,1486,card,2026-08-08T08:36:00,incorrect_cvv,customer_input_error,False,1,2026-08-08,treatment
PAY_00615,CUST_00103,748,card,2026-08-08T10:29:00,insufficient_funds,insufficient_funds,True,1,2026-08-11,treatment
PAY_00616,CUST_00269,1857,upi,2026-08-13T06:52:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-16,treatment
PAY_00617,CUST_00486,1694,upi,2026-08-04T23:34:00,invalid_vpa,customer_input_error,True,1,2026-08-04,treatment
PAY_00618,CUST_00177,155,upi,2026-08-02T00:03:00,insufficient_funds,insufficient_funds,False,1,2026-08-08,control
PAY_00619,CUST_00197,3641,card,2026-08-26T08:49:00,incorrect_pin,customer_input_error,True,1,2026-08-28,treatment
PAY_00620,CUST_00681,9788,netbanking,2026-08-27T18:39:00,card_expired,instrument_invalid,False,1,2026-09-03,control
PAY_00621,CUST_00223,2442,netbanking,2026-08-09T21:16:00,bank_not_available,technical_downtime,True,1,2026-08-14,treatment
PAY_00622,CUST_00071,5864,upi,2026-08-05T02:49:00,incorrect_card_expiry_date,customer_input_error,True,1,2026-08-11,treatment
PAY_00623,CUST_00653,1036,card,2026-08-23T07:53:00,incorrect_otp,customer_input_error,True,1,2026-08-26,treatment
PAY_00624,CUST_00624,801,upi,2026-08-14T14:27:00,card_number_invalid,customer_input_error,True,1,2026-08-17,treatment
PAY_00625,CUST_00143,2366,upi,2026-08-18T04:56:00,user_not_eligible,issuer_decline,False,1,2026-08-25,treatment
PAY_00626,CUST_00639,413,upi,2026-08-28T05:59:00,incorrect_cvv,customer_input_error,True,1,2026-09-01,treatment
PAY_00627,CUST_00644,158,card,2026-08-23T23:34:00,funds_blocked_by_mandate,insufficient_funds,True,1,2026-08-23,treatment
PAY_00628,CUST_00328,8028,card,2026-08-16T02:53:00,card_number_invalid,customer_input_error,True,1,2026-08-22,treatment
PAY_00629,CUST_00490,2629,netbanking,2026-08-02T05:59:00,debit_instrument_inactive,instrument_invalid,True,1,2026-08-05,treatment
PAY_00630,CUST_00182,196,upi,2026-08-13T12:46:00,card_expired,instrument_invalid,True,1,2026-08-15,treatment
PAY_00631,CUST_00634,33527,netbanking,2026-08-16T14:49:00,incorrect_cvv,customer_input_error,False,1,2026-08-21,treatment
PAY_00632,CUST_00149,35658,upi,2026-08-15T08:43:00,insufficient_funds,insufficient_funds,True,1,2026-08-18,treatment
PAY_00633,CUST_00402,383,card,2026-08-15T13:06:00,card_expired,instrument_invalid,True,1,2026-08-15,treatment
PAY_00634,CUST_00255,1644,upi,2026-08-17T22:09:00,gateway_technical_error,technical_downtime,True,1,2026-08-19,treatment
PAY_00635,CUST_00733,1223,card,2026-08-07T02:10:00,payment_cancelled,session_expiry,True,1,2026-08-07,treatment
PAY_00636,CUST_00023,134,upi,2026-08-05T17:30:00,payment_collect_request_expired,session_expiry,False,1,2026-08-11,treatment
PAY_00637,CUST_00067,11200,card,2026-08-24T23:20:00,pin_attempts_exceeded,temporary_lockout,True,1,2026-08-25,treatment
PAY_00638,CUST_00262,205,card,2026-08-05T13:56:00,mandate_creation_declined,mandate_failure,False,1,2026-08-12,control
PAY_00639,CUST_00039,196,card,2026-08-21T16:14:00,otp_attempts_exceeded,temporary_lockout,False,1,2026-08-28,treatment
PAY_00640,CUST_00445,311,upi,2026-08-05T17:01:00,debit_declined,issuer_decline,True,1,2026-08-11,treatment
PAY_00641,CUST_00482,5562,card,2026-08-10T00:15:00,mandate_creation_declined,mandate_failure,False,1,2026-08-10,treatment
PAY_00642,CUST_00270,475,upi,2026-08-01T00:43:00,incorrect_card_expiry_date,customer_input_error,True,1,2026-08-02,treatment
PAY_00643,CUST_00594,1105,card,2026-08-27T22:10:00,psp_not_registered,instrument_invalid,True,1,2026-08-27,treatment
PAY_00644,CUST_00417,5202,card,2026-08-23T13:06:00,incorrect_pin,customer_input_error,False,1,2026-08-26,treatment
PAY_00645,CUST_00565,1826,card,2026-08-11T16:53:00,psp_not_registered,instrument_invalid,True,1,2026-08-15,treatment
PAY_00646,CUST_00730,122,card,2026-08-13T05:21:00,insufficient_funds,insufficient_funds,True,1,2026-08-15,treatment
PAY_00647,CUST_00702,668,card,2026-08-06T14:28:00,insufficient_funds,insufficient_funds,True,1,2026-08-09,control
PAY_00648,CUST_00367,741,upi,2026-08-18T16:00:00,user_not_eligible,issuer_decline,False,1,2026-08-22,treatment
PAY_00649,CUST_00623,1104,netbanking,2026-08-08T11:44:00,debit_instrument_inactive,instrument_invalid,False,1,2026-08-08,treatment
PAY_00650,CUST_00577,6179,card,2026-08-11T14:31:00,insufficient_funds,insufficient_funds,True,1,2026-08-15,treatment
PAY_00651,CUST_00146,47354,upi,2026-08-09T10:49:00,insufficient_funds,insufficient_funds,True,1,2026-08-16,treatment
PAY_00652,CUST_00111,1276,card,2026-08-22T05:11:00,payment_failed,issuer_decline,False,1,2026-08-22,treatment
PAY_00653,CUST_00469,5698,upi,2026-08-24T02:08:00,insufficient_funds,insufficient_funds,True,1,2026-08-31,treatment
PAY_00654,CUST_00608,123,upi,2026-08-04T20:58:00,bank_cutoff_in_progress,technical_downtime,True,1,2026-08-09,treatment
